Timestamp;ts;value;Humidity
1421100114;"2015/01/13 00:01:54";-2.9;96
1421100421;"2015/01/13 00:07:01";-2.8;96
1421100729;"2015/01/13 00:12:09";-2.8;96
1421101036;"2015/01/13 00:17:16";-2.7;96
1421101293;"2015/01/13 00:21:33";-2.7;96
1421101599;"2015/01/13 00:26:39";-2.6;96
1421101907;"2015/01/13 00:31:47";-2.6;96
1421102216;"2015/01/13 00:36:56";-2.5;96
1421102523;"2015/01/13 00:42:03";-2.5;96
1421102830;"2015/01/13 00:47:10";-2.5;96
1421103137;"2015/01/13 00:52:17";-2.4;96
1421103446;"2015/01/13 00:57:26";-2.3;96
1421103754;"2015/01/13 01:02:34";-2.3;96
1421104060;"2015/01/13 01:07:40";-2.3;96
1421104368;"2015/01/13 01:12:48";-2.3;96
1421104624;"2015/01/13 01:17:04";-2.3;96
1421104932;"2015/01/13 01:22:12";-2.3;96
1421105239;"2015/01/13 01:27:19";-2.3;96
1421105547;"2015/01/13 01:32:27";-2.3;96
1421105856;"2015/01/13 01:37:36";-2.3;96
1421106163;"2015/01/13 01:42:43";-2.3;96
1421106471;"2015/01/13 01:47:51";-2.2;96
1421106779;"2015/01/13 01:52:59";-2.2;96
1421107085;"2015/01/13 01:58:05";-2.2;96
1421107393;"2015/01/13 02:03:13";-2.2;96
1421107700;"2015/01/13 02:08:20";-2.2;96
1421108008;"2015/01/13 02:13:28";-2.2;96
1421108264;"2015/01/13 02:17:44";-2.1;96
1421108572;"2015/01/13 02:22:52";-2.1;96
1421108880;"2015/01/13 02:28:00";-2.1;96
1421109187;"2015/01/13 02:33:07";-2.1;96
1421109495;"2015/01/13 02:38:15";-2;96
1421109802;"2015/01/13 02:43:22";-2;96
1421110109;"2015/01/13 02:48:29";-1.9;96
1421110417;"2015/01/13 02:53:37";-1.8;96
1421110725;"2015/01/13 02:58:45";-1.7;97
1421111033;"2015/01/13 03:03:53";-1.6;97
1421111341;"2015/01/13 03:09:01";-1.6;97
1421111648;"2015/01/13 03:14:08";-1.5;97
1421111905;"2015/01/13 03:18:25";-1.4;97
1421112212;"2015/01/13 03:23:32";-1.3;97
1421112519;"2015/01/13 03:28:39";-1.3;97
1421112826;"2015/01/13 03:33:46";-1.2;97
1421113135;"2015/01/13 03:38:55";-1.2;97
1421113443;"2015/01/13 03:44:03";-1.1;97
1421113749;"2015/01/13 03:49:09";-1;97
1421114057;"2015/01/13 03:54:17";-0.8;97
1421114364;"2015/01/13 03:59:24";-0.6;98
1421114672;"2015/01/13 04:04:32";-0.5;98
1421114980;"2015/01/13 04:09:40";-0.4;98
1421115287;"2015/01/13 04:14:47";-0.3;98
1421115544;"2015/01/13 04:19:04";-0.3;98
1421115851;"2015/01/13 04:24:11";-0.3;98
1421116159;"2015/01/13 04:29:19";-0.2;98
1421116467;"2015/01/13 04:34:27";-0.2;98
1421116774;"2015/01/13 04:39:34";-0.1;98
1421117082;"2015/01/13 04:44:42";-0.1;98
1421117389;"2015/01/13 04:49:49";-0.1;98
1421117697;"2015/01/13 04:54:57";0;98
1421118005;"2015/01/13 05:00:05";0;98
1421118312;"2015/01/13 05:05:12";0;98
1421118620;"2015/01/13 05:10:20";0;98
1421118876;"2015/01/13 05:14:36";0;98
1421119184;"2015/01/13 05:19:44";0;98
1421119491;"2015/01/13 05:24:51";0;98
1421119798;"2015/01/13 05:29:58";0;98
1421120106;"2015/01/13 05:35:06";0;98
1421120413;"2015/01/13 05:40:13";0;97
1421120721;"2015/01/13 05:45:21";0;98
1421121029;"2015/01/13 05:50:29";0;97
1421121336;"2015/01/13 05:55:36";0;97
1421121645;"2015/01/13 06:00:45";0;98
1421121901;"2015/01/13 06:05:01";0;98
1421122208;"2015/01/13 06:10:08";0;98
1421122515;"2015/01/13 06:15:15";0;98
1421122824;"2015/01/13 06:20:24";0;97
1421123132;"2015/01/13 06:25:32";0;97
1421123438;"2015/01/13 06:30:38";0;97
1421123746;"2015/01/13 06:35:46";0;97
1421124053;"2015/01/13 06:40:53";0;98
1421124361;"2015/01/13 06:46:01";-0.1;97
1421124669;"2015/01/13 06:51:09";-0.1;97
1421124976;"2015/01/13 06:56:16";-0.1;97
1421125283;"2015/01/13 07:01:23";-0.1;97
1421125539;"2015/01/13 07:05:39";-0.1;98
1421125642;"2015/01/13 07:07:22";-0.1;98
1421125899;"2015/01/13 07:11:39";-0.1;98
1421126207;"2015/01/13 07:16:47";0;98
1421126514;"2015/01/13 07:21:54";0;98
1421126822;"2015/01/13 07:27:02";0;98
1421127129;"2015/01/13 07:32:09";0;98
1421127436;"2015/01/13 07:37:16";0.1;98
1421127745;"2015/01/13 07:42:25";0.1;98
1421128052;"2015/01/13 07:47:32";0.2;98
1421128359;"2015/01/13 07:52:39";0.3;98
1421128667;"2015/01/13 07:57:47";0.3;98
1421128923;"2015/01/13 08:02:03";0.3;98
1421129231;"2015/01/13 08:07:11";0.3;98
1421129538;"2015/01/13 08:12:18";0.4;98
1421129846;"2015/01/13 08:17:26";0.4;98
1421130153;"2015/01/13 08:22:33";0.4;98
1421130461;"2015/01/13 08:27:41";0.4;98
1421130769;"2015/01/13 08:32:49";0.5;98
1421131076;"2015/01/13 08:37:56";0.5;98
1421131384;"2015/01/13 08:43:04";0.5;98
1421131692;"2015/01/13 08:48:12";0.5;98
1421131948;"2015/01/13 08:52:28";0.5;98
1421132256;"2015/01/13 08:57:36";0.5;98
1421132563;"2015/01/13 09:02:43";0.5;98
1421132871;"2015/01/13 09:07:51";0.5;98
1421133178;"2015/01/13 09:12:58";0.5;98
1421133486;"2015/01/13 09:18:06";0.5;98
1421133793;"2015/01/13 09:23:13";0.5;98
1421134100;"2015/01/13 09:28:20";0.5;98
1421134408;"2015/01/13 09:33:28";0.5;98
1421134715;"2015/01/13 09:38:35";0.6;98
1421135023;"2015/01/13 09:43:43";0.6;98
1421135331;"2015/01/13 09:48:51";0.6;98
1421135587;"2015/01/13 09:53:07";0.6;98
1421135895;"2015/01/13 09:58:15";0.6;98
1421136202;"2015/01/13 10:03:22";0.6;98
1421136510;"2015/01/13 10:08:30";0.6;98
1421136819;"2015/01/13 10:13:39";0.6;98
1421137126;"2015/01/13 10:18:46";0.5;98
1421137434;"2015/01/13 10:23:54";0.5;98
1421137741;"2015/01/13 10:29:01";0.5;98
1421138048;"2015/01/13 10:34:08";0.5;98
1421138356;"2015/01/13 10:39:16";0.5;98
1421138663;"2015/01/13 10:44:23";0.5;98
1421138971;"2015/01/13 10:49:31";0.5;98
1421139227;"2015/01/13 10:53:47";0.5;98
1421139535;"2015/01/13 10:58:55";0.5;98
1421139842;"2015/01/13 11:04:02";0.6;98
1421140150;"2015/01/13 11:09:10";0.5;98
1421140458;"2015/01/13 11:14:18";0.5;98
1421140765;"2015/01/13 11:19:25";0.5;97
1421141073;"2015/01/13 11:24:33";0.5;97
1421141381;"2015/01/13 11:29:41";0.5;97
1421141687;"2015/01/13 11:34:47";0.6;97
1421141995;"2015/01/13 11:39:55";0.6;97
1421142303;"2015/01/13 11:45:03";0.6;97
1421142560;"2015/01/13 11:49:20";0.6;97
1421142867;"2015/01/13 11:54:27";0.6;97
1421143175;"2015/01/13 11:59:35";0.6;96
1421143482;"2015/01/13 12:04:42";0.6;96
1421143789;"2015/01/13 12:09:49";0.6;96
1421144097;"2015/01/13 12:14:57";0.6;96
1421144404;"2015/01/13 12:20:04";0.6;96
1421144712;"2015/01/13 12:25:12";0.7;96
1421145020;"2015/01/13 12:30:20";0.7;96
1421145327;"2015/01/13 12:35:27";0.7;96
1421145635;"2015/01/13 12:40:35";0.7;96
1421145891;"2015/01/13 12:44:51";0.7;96
1421146199;"2015/01/13 12:49:59";0.8;96
1421146506;"2015/01/13 12:55:06";0.8;96
1421146814;"2015/01/13 13:00:14";0.8;96
1421147122;"2015/01/13 13:05:22";0.7;96
1421147429;"2015/01/13 13:10:29";0.8;96
1421147736;"2015/01/13 13:15:36";0.8;96
1421148044;"2015/01/13 13:20:44";0.8;96
1421148352;"2015/01/13 13:25:52";0.7;96
1421148660;"2015/01/13 13:31:00";0.7;96
1421148966;"2015/01/13 13:36:06";0.7;96
1421149223;"2015/01/13 13:40:23";0.7;96
1421149531;"2015/01/13 13:45:31";0.7;96
1421149839;"2015/01/13 13:50:39";0.7;96
1421150147;"2015/01/13 13:55:47";0.7;96
1421150454;"2015/01/13 14:00:54";0.7;95
1421150761;"2015/01/13 14:06:01";0.7;96
1421151068;"2015/01/13 14:11:08";0.7;95
1421151376;"2015/01/13 14:16:16";0.7;95
1421151684;"2015/01/13 14:21:24";0.6;95
1421151991;"2015/01/13 14:26:31";0.6;95
1421152248;"2015/01/13 14:30:48";0.5;95
1421152555;"2015/01/13 14:35:55";0.4;95
1421152863;"2015/01/13 14:41:03";0.4;95
1421153171;"2015/01/13 14:46:11";0.3;95
1421153478;"2015/01/13 14:51:18";0.3;95
1421153786;"2015/01/13 14:56:26";0.3;95
1421154093;"2015/01/13 15:01:33";0.2;95
1421154401;"2015/01/13 15:06:41";0.1;95
1421154709;"2015/01/13 15:11:49";0;95
1421155016;"2015/01/13 15:16:56";0;95
1421155324;"2015/01/13 15:22:04";0;95
1421155580;"2015/01/13 15:26:20";-0.1;95
1421155888;"2015/01/13 15:31:28";-0.2;95
1421156195;"2015/01/13 15:36:35";-0.2;95
1421156503;"2015/01/13 15:41:43";-0.3;95
1421156811;"2015/01/13 15:46:51";-0.2;95
1421157118;"2015/01/13 15:51:58";-0.2;96
1421157425;"2015/01/13 15:57:05";-0.1;96
1421157732;"2015/01/13 16:02:12";-0.1;96
1421158040;"2015/01/13 16:07:20";-0.1;96
1421158348;"2015/01/13 16:12:28";0;96
1421158656;"2015/01/13 16:17:36";0;96
1421158964;"2015/01/13 16:22:44";0;96
1421159220;"2015/01/13 16:27:00";0;96
1421159528;"2015/01/13 16:32:08";0;96
1421159835;"2015/01/13 16:37:15";0.1;96
1421160142;"2015/01/13 16:42:22";0.1;96
1421160450;"2015/01/13 16:47:30";0;96
1421160757;"2015/01/13 16:52:37";0;96
1421161065;"2015/01/13 16:57:45";0;96
1421161373;"2015/01/13 17:02:53";0;96
1421161680;"2015/01/13 17:08:00";0;96
1421161988;"2015/01/13 17:13:08";0;96
1421162244;"2015/01/13 17:17:24";0;96
1421162552;"2015/01/13 17:22:32";0;96
1421162859;"2015/01/13 17:27:39";0;96
1421163167;"2015/01/13 17:32:47";-0.1;96
1421163475;"2015/01/13 17:37:55";-0.1;96
1421163782;"2015/01/13 17:43:02";-0.1;96
1421164090;"2015/01/13 17:48:10";-0.1;96
1421164398;"2015/01/13 17:53:18";-0.1;96
1421164705;"2015/01/13 17:58:25";-0.1;96
1421165013;"2015/01/13 18:03:33";-0.1;96
1421165320;"2015/01/13 18:08:40";-0.1;96
1421165628;"2015/01/13 18:13:48";-0.1;96
1421165884;"2015/01/13 18:18:04";-0.1;96
1421166192;"2015/01/13 18:23:12";-0.2;96
1421166499;"2015/01/13 18:28:19";-0.2;96
1421166806;"2015/01/13 18:33:26";-0.2;96
1421167114;"2015/01/13 18:38:34";-0.2;96
1421167421;"2015/01/13 18:43:41";-0.1;97
1421167729;"2015/01/13 18:48:49";-0.1;97
1421168037;"2015/01/13 18:53:57";-0.1;97
1421168344;"2015/01/13 18:59:04";0;97
1421168652;"2015/01/13 19:04:12";0;97
1421168960;"2015/01/13 19:09:20";0;97
1421169267;"2015/01/13 19:14:27";-0.1;97
