Timestamp;ts;value;Humidity
1431550819;"2015/05/14 00:00:19";6.2;91
1431551126;"2015/05/14 00:05:26";6.2;91
1431551434;"2015/05/14 00:10:34";6.2;91
1431551741;"2015/05/14 00:15:41";6.2;91
1431552049;"2015/05/14 00:20:49";6.2;92
1431552357;"2015/05/14 00:25:57";6.2;92
1431552664;"2015/05/14 00:31:04";6.3;91
1431552972;"2015/05/14 00:36:12";6.3;91
1431553280;"2015/05/14 00:41:20";6.4;91
1431553536;"2015/05/14 00:45:36";6.4;91
1431553844;"2015/05/14 00:50:44";6.5;91
1431554151;"2015/05/14 00:55:51";6.5;91
1431554459;"2015/05/14 01:00:59";6.6;91
1431554766;"2015/05/14 01:06:06";6.5;91
1431555073;"2015/05/14 01:11:13";6.6;90
1431555381;"2015/05/14 01:16:21";6.6;90
1431555689;"2015/05/14 01:21:29";6.6;90
1431555997;"2015/05/14 01:26:37";6.6;90
1431556303;"2015/05/14 01:31:43";6.7;90
1431556611;"2015/05/14 01:36:51";6.7;89
1431556919;"2015/05/14 01:41:59";6.7;89
1431557175;"2015/05/14 01:46:15";6.8;89
1431557484;"2015/05/14 01:51:24";6.8;89
1431557791;"2015/05/14 01:56:31";6.9;89
1431558098;"2015/05/14 02:01:38";7;88
1431558406;"2015/05/14 02:06:46";7;88
1431558713;"2015/05/14 02:11:53";7.1;88
1431559021;"2015/05/14 02:17:01";7.1;88
1431559328;"2015/05/14 02:22:08";7.2;87
1431559636;"2015/05/14 02:27:16";7.2;87
1431559944;"2015/05/14 02:32:24";7.2;87
1431560251;"2015/05/14 02:37:31";7.2;87
1431560508;"2015/05/14 02:41:48";7.2;87
1431560815;"2015/05/14 02:46:55";7.2;87
1431561123;"2015/05/14 02:52:03";7.2;87
1431561430;"2015/05/14 02:57:10";7.2;87
1431561738;"2015/05/14 03:02:18";7.2;87
1431562046;"2015/05/14 03:07:26";7.2;87
1431562353;"2015/05/14 03:12:33";7.3;87
1431562661;"2015/05/14 03:17:41";7.2;87
1431562968;"2015/05/14 03:22:48";7.2;87
1431563275;"2015/05/14 03:27:55";7.1;87
1431563583;"2015/05/14 03:33:03";7;88
1431563890;"2015/05/14 03:38:10";6.9;88
1431564148;"2015/05/14 03:42:28";6.9;88
1431564455;"2015/05/14 03:47:35";6.9;88
1431564762;"2015/05/14 03:52:42";6.9;88
1431565070;"2015/05/14 03:57:50";6.9;89
1431565377;"2015/05/14 04:02:57";6.9;89
1431565685;"2015/05/14 04:08:05";6.9;88
1431565992;"2015/05/14 04:13:12";7;88
1431566300;"2015/05/14 04:18:20";7;88
1431566608;"2015/05/14 04:23:28";7;88
1431566915;"2015/05/14 04:28:35";7.1;87
1431567223;"2015/05/14 04:33:43";7.1;87
1431567479;"2015/05/14 04:37:59";7.1;87
1431568399;"2015/05/14 04:53:19";7.1;87
1431568707;"2015/05/14 04:58:27";7.2;87
