Timestamp;ts;value;Humidity
1448402534;"2015/11/25 00:02:14";4;96
1448402843;"2015/11/25 00:07:23";4;96
1448403150;"2015/11/25 00:12:30";4;96
1448403457;"2015/11/25 00:17:37";4.1;96
1448403764;"2015/11/25 00:22:44";4.1;96
1448404021;"2015/11/25 00:27:01";4.1;96
1448404328;"2015/11/25 00:32:08";4.1;96
1448404637;"2015/11/25 00:37:17";4.1;96
1448404945;"2015/11/25 00:42:25";4.1;96
1448405251;"2015/11/25 00:47:31";4.1;96
1448405559;"2015/11/25 00:52:39";4.2;96
1448405866;"2015/11/25 00:57:46";4.2;96
1448406174;"2015/11/25 01:02:54";4.2;96
1448406482;"2015/11/25 01:08:02";4.2;96
1448406789;"2015/11/25 01:13:09";4.2;96
1448407046;"2015/11/25 01:17:26";4.2;96
1448407353;"2015/11/25 01:22:33";4.2;96
1448407661;"2015/11/25 01:27:41";4.2;96
1448407968;"2015/11/25 01:32:48";4.2;96
1448408276;"2015/11/25 01:37:56";4.2;96
1448408584;"2015/11/25 01:43:04";4.2;96
1448408789;"2015/11/25 01:46:29";4.2;96
1448409096;"2015/11/25 01:51:36";4.2;96
1448409404;"2015/11/25 01:56:44";4.3;96
1448409711;"2015/11/25 02:01:51";4.3;96
1448410018;"2015/11/25 02:06:58";4.3;96
1448410327;"2015/11/25 02:12:07";4.3;96
1448410634;"2015/11/25 02:17:14";4.3;96
1448410890;"2015/11/25 02:21:30";4.4;96
1448411197;"2015/11/25 02:26:37";4.4;96
1448411505;"2015/11/25 02:31:45";4.4;96
1448411813;"2015/11/25 02:36:53";4.4;96
1448412120;"2015/11/25 02:42:00";4.5;96
1448412428;"2015/11/25 02:47:08";4.5;96
1448412737;"2015/11/25 02:52:17";4.5;96
1448413044;"2015/11/25 02:57:24";4.5;96
1448413351;"2015/11/25 03:02:31";4.6;96
1448413658;"2015/11/25 03:07:38";4.5;96
1448413966;"2015/11/25 03:12:46";4.5;96
1448414222;"2015/11/25 03:17:02";4.5;96
1448414530;"2015/11/25 03:22:10";4.6;96
1448414838;"2015/11/25 03:27:18";4.6;96
1448415145;"2015/11/25 03:32:25";4.6;96
1448415453;"2015/11/25 03:37:33";4.6;96
1448415759;"2015/11/25 03:42:39";4.6;96
1448416067;"2015/11/25 03:47:47";4.6;96
1448416376;"2015/11/25 03:52:56";4.6;96
1448416683;"2015/11/25 03:58:03";4.7;96
1448416991;"2015/11/25 04:03:11";4.7;96
1448417299;"2015/11/25 04:08:19";4.7;96
1448417554;"2015/11/25 04:12:34";4.7;96
1448417861;"2015/11/25 04:17:41";4.7;96
1448418170;"2015/11/25 04:22:50";4.8;96
1448418478;"2015/11/25 04:27:58";4.8;96
1448418784;"2015/11/25 04:33:04";4.9;96
1448419092;"2015/11/25 04:38:12";4.9;96
1448419401;"2015/11/25 04:43:21";5;96
1448419708;"2015/11/25 04:48:28";5;96
1448420015;"2015/11/25 04:53:35";5.1;96
1448420322;"2015/11/25 04:58:42";5.1;96
1448420630;"2015/11/25 05:03:50";5.1;96
1448420886;"2015/11/25 05:08:06";5.1;96
1448421194;"2015/11/25 05:13:14";5.1;96
1448421502;"2015/11/25 05:18:22";5.2;95
1448421809;"2015/11/25 05:23:29";5.2;95
1448422117;"2015/11/25 05:28:37";5.2;95
1448422424;"2015/11/25 05:33:44";5.2;95
1448422732;"2015/11/25 05:38:52";5.2;95
1448423040;"2015/11/25 05:44:00";5.3;95
1448423347;"2015/11/25 05:49:07";5.3;95
1448423604;"2015/11/25 05:53:24";5.3;95
1448423911;"2015/11/25 05:58:31";5.3;95
1448424219;"2015/11/25 06:03:39";5.3;95
1448424527;"2015/11/25 06:08:47";5.3;95
1448424834;"2015/11/25 06:13:54";5.3;95
1448425142;"2015/11/25 06:19:02";5.4;95
1448425449;"2015/11/25 06:24:09";5.4;94
1448425757;"2015/11/25 06:29:17";5.4;94
1448426065;"2015/11/25 06:34:25";5.4;94
1448426372;"2015/11/25 06:39:32";5.4;94
1448426679;"2015/11/25 06:44:39";5.4;94
1448426935;"2015/11/25 06:48:55";5.4;94
1448427244;"2015/11/25 06:54:04";5.4;94
1448427551;"2015/11/25 06:59:11";5.4;94
1448427858;"2015/11/25 07:04:18";5.5;93
1448428166;"2015/11/25 07:09:26";5.5;93
1448428474;"2015/11/25 07:14:34";5.4;93
1448428782;"2015/11/25 07:19:42";5.4;93
1448429089;"2015/11/25 07:24:49";5.4;92
1448429396;"2015/11/25 07:29:56";5.4;92
1448429704;"2015/11/25 07:35:04";5.4;92
1448430011;"2015/11/25 07:40:11";5.4;92
1448430268;"2015/11/25 07:44:28";5.4;92
1448430575;"2015/11/25 07:49:35";5.4;92
1448430883;"2015/11/25 07:54:43";5.4;92
1448431191;"2015/11/25 07:59:51";5.3;92
1448431498;"2015/11/25 08:04:58";5.3;92
1448431806;"2015/11/25 08:10:06";5.3;92
1448432113;"2015/11/25 08:15:13";5.2;92
1448432421;"2015/11/25 08:20:21";5.2;92
1448432728;"2015/11/25 08:25:28";5.2;92
1448433035;"2015/11/25 08:30:35";5.2;92
1448433344;"2015/11/25 08:35:44";5.1;92
1448433600;"2015/11/25 08:40:00";5.1;92
1448433907;"2015/11/25 08:45:07";5.1;92
1448434214;"2015/11/25 08:50:14";5.1;91
1448434522;"2015/11/25 08:55:22";5.1;91
1448434830;"2015/11/25 09:00:30";5;91
1448435137;"2015/11/25 09:05:37";5;92
1448435445;"2015/11/25 09:10:45";5;92
1448435753;"2015/11/25 09:15:53";5;91
1448436060;"2015/11/25 09:21:00";5;92
1448436368;"2015/11/25 09:26:08";5;92
1448436624;"2015/11/25 09:30:24";5;92
1448436932;"2015/11/25 09:35:32";5;92
1448437239;"2015/11/25 09:40:39";5;92
1448437547;"2015/11/25 09:45:47";5;92
1448437855;"2015/11/25 09:50:55";5;92
1448438162;"2015/11/25 09:56:02";5;92
1448438470;"2015/11/25 10:01:10";5;92
1448438777;"2015/11/25 10:06:17";5;92
1448439085;"2015/11/25 10:11:25";5;92
1448439392;"2015/11/25 10:16:32";5;92
1448439699;"2015/11/25 10:21:39";5;92
1448439957;"2015/11/25 10:25:57";5;92
1448440264;"2015/11/25 10:31:04";5;92
1448440571;"2015/11/25 10:36:11";5;92
1448440879;"2015/11/25 10:41:19";5;92
1448441186;"2015/11/25 10:46:26";4.9;92
1448441494;"2015/11/25 10:51:34";4.9;92
1448441801;"2015/11/25 10:56:41";4.9;92
1448442109;"2015/11/25 11:01:49";4.9;92
1448442418;"2015/11/25 11:06:58";4.9;92
1448442674;"2015/11/25 11:11:14";4.9;92
1448442981;"2015/11/25 11:16:21";4.9;92
1448443237;"2015/11/25 11:20:37";4.9;92
1448443596;"2015/11/25 11:26:36";4.9;92
1448443903;"2015/11/25 11:31:43";4.8;92
1448444108;"2015/11/25 11:35:08";4.8;92
1448444519;"2015/11/25 11:41:59";4.8;93
1448444826;"2015/11/25 11:47:06";4.8;93
1448445083;"2015/11/25 11:51:23";4.7;93
1448445390;"2015/11/25 11:56:30";4.7;93
1448445698;"2015/11/25 12:01:38";4.7;93
1448446005;"2015/11/25 12:06:45";4.6;93
1448446313;"2015/11/25 12:11:53";4.6;93
1448446621;"2015/11/25 12:17:01";4.6;93
1448446928;"2015/11/25 12:22:08";4.6;93
1448447185;"2015/11/25 12:26:25";4.6;93
1448447492;"2015/11/25 12:31:32";4.6;93
1448447800;"2015/11/25 12:36:40";4.5;93
1448448108;"2015/11/25 12:41:48";4.6;93
1448448414;"2015/11/25 12:46:54";4.6;93
1448448722;"2015/11/25 12:52:02";4.6;93
1448449030;"2015/11/25 12:57:10";4.6;93
1448449287;"2015/11/25 13:01:27";4.6;93
1448449593;"2015/11/25 13:06:33";4.6;93
1448449901;"2015/11/25 13:11:41";4.6;93
1448450209;"2015/11/25 13:16:49";4.7;93
1448450516;"2015/11/25 13:21:56";4.7;92
1448450824;"2015/11/25 13:27:04";4.7;92
1448451131;"2015/11/25 13:32:11";4.7;92
1448451439;"2015/11/25 13:37:19";4.7;92
1448451695;"2015/11/25 13:41:35";4.7;91
1448452003;"2015/11/25 13:46:43";4.7;91
1448452311;"2015/11/25 13:51:51";4.7;91
1448452618;"2015/11/25 13:56:58";4.7;91
1448452926;"2015/11/25 14:02:06";4.7;90
1448453233;"2015/11/25 14:07:13";4.7;90
1448453541;"2015/11/25 14:12:21";4.7;90
1448453849;"2015/11/25 14:17:29";4.7;90
1448454156;"2015/11/25 14:22:36";4.7;90
1448454413;"2015/11/25 14:26:53";4.6;90
1448454720;"2015/11/25 14:32:00";4.7;89
1448455027;"2015/11/25 14:37:07";4.7;89
1448455335;"2015/11/25 14:42:15";4.7;89
1448455643;"2015/11/25 14:47:23";4.7;89
1448455951;"2015/11/25 14:52:31";4.7;89
1448456257;"2015/11/25 14:57:37";4.6;88
1448456565;"2015/11/25 15:02:45";4.6;88
1448456873;"2015/11/25 15:07:53";4.6;88
1448457129;"2015/11/25 15:12:09";4.6;88
1448457437;"2015/11/25 15:17:17";4.6;87
1448457744;"2015/11/25 15:22:24";4.6;87
1448458052;"2015/11/25 15:27:32";4.6;87
1448458359;"2015/11/25 15:32:39";4.6;87
1448458667;"2015/11/25 15:37:47";4.6;86
1448458975;"2015/11/25 15:42:55";4.6;87
1448459282;"2015/11/25 15:48:02";4.6;87
1448459590;"2015/11/25 15:53:10";4.5;87
1448459847;"2015/11/25 15:57:27";4.5;86
1448460155;"2015/11/25 16:02:35";4.5;86
1448460461;"2015/11/25 16:07:41";4.5;87
1448460769;"2015/11/25 16:12:49";4.4;88
1448461077;"2015/11/25 16:17:57";4.4;88
1448461384;"2015/11/25 16:23:04";4.4;89
1448461692;"2015/11/25 16:28:12";4.4;89
1448462000;"2015/11/25 16:33:20";4.3;88
1448462256;"2015/11/25 16:37:36";4.3;89
1448462564;"2015/11/25 16:42:44";4.3;89
1448462870;"2015/11/25 16:47:50";4.4;88
1448463178;"2015/11/25 16:52:58";4.3;88
1448463486;"2015/11/25 16:58:06";4.3;88
1448463794;"2015/11/25 17:03:14";4.3;88
1448464102;"2015/11/25 17:08:22";4.2;88
1448464358;"2015/11/25 17:12:38";4.2;87
1448464666;"2015/11/25 17:17:46";4.1;87
1448464973;"2015/11/25 17:22:53";4.1;87
1448465281;"2015/11/25 17:28:01";4.1;87
1448465588;"2015/11/25 17:33:08";4.1;88
1448465895;"2015/11/25 17:38:15";4.1;87
1448466203;"2015/11/25 17:43:23";4;87
1448466459;"2015/11/25 17:47:39";4;87
1448466767;"2015/11/25 17:52:47";3.9;87
1448467074;"2015/11/25 17:57:54";3.8;87
1448467382;"2015/11/25 18:03:02";3.8;87
1448467689;"2015/11/25 18:08:09";3.8;88
1448467997;"2015/11/25 18:13:17";3.8;88
1448468305;"2015/11/25 18:18:25";3.8;88
1448468561;"2015/11/25 18:22:41";3.8;88
1448468869;"2015/11/25 18:27:49";3.8;88
1448469176;"2015/11/25 18:32:56";3.8;88
1448469483;"2015/11/25 18:38:03";3.8;88
1448469791;"2015/11/25 18:43:11";3.8;88
1448470099;"2015/11/25 18:48:19";3.8;88
1448470407;"2015/11/25 18:53:27";3.7;88
1448470662;"2015/11/25 18:57:42";3.7;88
1448470970;"2015/11/25 19:02:50";3.7;88
1448471277;"2015/11/25 19:07:57";3.7;87
1448471585;"2015/11/25 19:13:05";3.7;87
1448471894;"2015/11/25 19:18:14";3.8;87
1448472201;"2015/11/25 19:23:21";3.8;87
1448472508;"2015/11/25 19:28:28";3.8;86
1448472815;"2015/11/25 19:33:35";3.8;86
1448473073;"2015/11/25 19:37:53";3.8;86
